train_partseg.py:37: YAMLLoadWarning: calling yaml.load() without Loader=... is deprecated, as the default Loader is unsafe. Please read https://msg.pyyaml.org/load for full details.
  config = yaml.load(f)

**************************

[workers]: 4

[num_points]: 2048

[num_classes]: 50

[batch_size]: 28

[base_lr]: 0.001

[lr_clip]: 1e-05

[lr_decay]: 0.5

[decay_step]: 21

[epochs]: 200

[weight_decay]: 0

[bn_momentum]: 0.9

[bnm_clip]: 0.01

[bn_decay]: 0.5

[evaluate]: 1

[val_freq_epoch]: 0.7

[print_freq_iter]: 20

[input_channels]: 0

[relation_prior]: 1

[checkpoint]: 

[save_path]: seg

[data_root]: /media/disk3/pyy/Relation-Shape-CNN/shapenetcore_partanno_segmentation_benchmark_v0_normal

**************************

[epoch   1:   0/499] 	 train loss: 5.142435 	 lr: 0.00100
[epoch  14: 280/499] 	 train loss: 0.905888 	 lr: 0.00100
[epoch  14: 300/499] 	 train loss: 0.914026 	 lr: 0.00100
[epoch  14: 320/499] 	 train loss: 1.007213 	 lr: 0.00100
[epoch  14: 340/499] 	 train loss: 0.861192 	 lr: 0.00100
[epoch  14: 360/499] 	 train loss: 0.969288 	 lr: 0.00100
[epoch  14: 380/499] 	 train loss: 0.881282 	 lr: 0.00100
[epoch  14: 400/499] 	 train loss: 0.933544 	 lr: 0.00100
[epoch  14: 420/499] 	 train loss: 0.860582 	 lr: 0.00100
[epoch  14: 440/499] 	 train loss: 1.055449 	 lr: 0.00100
[epoch  14: 460/499] 	 train loss: 0.912316 	 lr: 0.00100
[epoch  14: 480/499] 	 train loss: 0.957401 	 lr: 0.00100
[epoch  15:   0/499] 	 train loss: 1.046161 	 lr: 0.00100
[epoch  15:  20/499] 	 train loss: 0.808813 	 lr: 0.00100
[epoch  15:  40/499] 	 train loss: 0.894221 	 lr: 0.00100
[epoch  15:  60/499] 	 train loss: 0.852187 	 lr: 0.00100
[epoch  15:  80/499] 	 train loss: 0.869196 	 lr: 0.00100
[epoch  15: 100/499] 	 train loss: 0.890340 	 lr: 0.00100
[epoch  15: 120/499] 	 train loss: 0.900064 	 lr: 0.00100
[epoch  15: 140/499] 	 train loss: 0.737455 	 lr: 0.00100
[epoch  15: 160/499] 	 train loss: 0.843015 	 lr: 0.00100
[epoch  15: 180/499] 	 train loss: 1.015110 	 lr: 0.00100
[epoch  15: 200/499] 	 train loss: 0.940050 	 lr: 0.00100
[epoch  15: 220/499] 	 train loss: 0.796528 	 lr: 0.00100
[epoch  15: 240/499] 	 train loss: 0.831665 	 lr: 0.00100
[epoch  15: 260/499] 	 train loss: 0.850815 	 lr: 0.00100
[epoch  15: 280/499] 	 train loss: 0.967540 	 lr: 0.00100
[epoch  15: 300/499] 	 train loss: 0.978538 	 lr: 0.00100
[epoch  15: 320/499] 	 train loss: 0.869581 	 lr: 0.00100
[epoch  15: 340/499] 	 train loss: 0.947635 	 lr: 0.00100
[epoch  15: 360/499] 	 train loss: 0.935930 	 lr: 0.00100
[epoch  15: 380/499] 	 train loss: 0.884560 	 lr: 0.00100
[epoch  15: 400/499] 	 train loss: 0.902704 	 lr: 0.00100
[epoch  15: 420/499] 	 train loss: 1.103467 	 lr: 0.00100
[epoch  15: 440/499] 	 train loss: 0.937923 	 lr: 0.00100
[epoch  15: 460/499] 	 train loss: 0.852178 	 lr: 0.00100
[epoch  15: 480/499] 	 train loss: 0.954372 	 lr: 0.00100
[epoch  16:   0/499] 	 train loss: 1.020529 	 lr: 0.00100
[epoch  16:  20/499] 	 train loss: 0.984738 	 lr: 0.00100
[epoch  16:  40/499] 	 train loss: 0.964585 	 lr: 0.00100
[epoch  16:  60/499] 	 train loss: 0.917577 	 lr: 0.00100
[epoch  16:  80/499] 	 train loss: 0.930886 	 lr: 0.00100
[epoch  16: 100/499] 	 train loss: 0.910530 	 lr: 0.00100
[epoch  16: 120/499] 	 train loss: 0.975195 	 lr: 0.00100
[epoch  16: 140/499] 	 train loss: 0.970608 	 lr: 0.00100
[epoch  16: 160/499] 	 train loss: 0.862795 	 lr: 0.00100
[epoch  16: 180/499] 	 train loss: 0.985950 	 lr: 0.00100
[epoch  16: 200/499] 	 train loss: 0.737315 	 lr: 0.00100
[epoch  16: 220/499] 	 train loss: 0.863422 	 lr: 0.00100
[epoch  16: 240/499] 	 train loss: 0.912503 	 lr: 0.00100
[epoch  16: 260/499] 	 train loss: 0.946501 	 lr: 0.00100
[epoch  16: 280/499] 	 train loss: 0.860272 	 lr: 0.00100
[epoch  16: 300/499] 	 train loss: 0.884961 	 lr: 0.00100
[epoch  16: 320/499] 	 train loss: 0.901051 	 lr: 0.00100
[epoch  16: 340/499] 	 train loss: 0.913262 	 lr: 0.00100
[epoch  16: 360/499] 	 train loss: 0.933627 	 lr: 0.00100
[epoch  16: 380/499] 	 train loss: 0.843293 	 lr: 0.00100
[epoch  16: 400/499] 	 train loss: 0.815157 	 lr: 0.00100
[epoch  16: 420/499] 	 train loss: 0.873301 	 lr: 0.00100
[epoch  16: 440/499] 	 train loss: 0.986190 	 lr: 0.00100
[epoch  16: 460/499] 	 train loss: 0.949317 	 lr: 0.00100
[epoch  16: 480/499] 	 train loss: 0.915945 	 lr: 0.00100
[epoch  17:   0/499] 	 train loss: 0.894605 	 lr: 0.00100
[epoch  17:  20/499] 	 train loss: 0.867602 	 lr: 0.00100
[epoch  17:  40/499] 	 train loss: 0.895248 	 lr: 0.00100
[epoch  17:  60/499] 	 train loss: 0.886058 	 lr: 0.00100
[epoch  17:  80/499] 	 train loss: 0.927634 	 lr: 0.00100
[epoch  17: 100/499] 	 train loss: 0.857480 	 lr: 0.00100
[epoch  17: 120/499] 	 train loss: 0.862451 	 lr: 0.00100
[epoch  17: 140/499] 	 train loss: 0.866793 	 lr: 0.00100
[epoch  17: 160/499] 	 train loss: 0.848489 	 lr: 0.00100
[epoch  17: 180/499] 	 train loss: 0.952939 	 lr: 0.00100
[epoch  17: 200/499] 	 train loss: 0.808041 	 lr: 0.00100
[epoch  17: 220/499] 	 train loss: 0.905744 	 lr: 0.00100
[epoch  17: 240/499] 	 train loss: 1.014845 	 lr: 0.00100
[epoch  17: 260/499] 	 train loss: 0.974913 	 lr: 0.00100
[epoch  17: 280/499] 	 train loss: 0.884144 	 lr: 0.00100
[epoch  17: 300/499] 	 train loss: 0.877235 	 lr: 0.00100
[epoch  17: 320/499] 	 train loss: 1.012305 	 lr: 0.00100
[epoch  17: 340/499] 	 train loss: 0.836104 	 lr: 0.00100
[epoch  17: 360/499] 	 train loss: 0.910187 	 lr: 0.00100
[epoch  17: 380/499] 	 train loss: 0.892098 	 lr: 0.00100
[epoch  17: 400/499] 	 train loss: 0.904222 	 lr: 0.00100
[epoch  17: 420/499] 	 train loss: 0.913455 	 lr: 0.00100
[epoch  17: 440/499] 	 train loss: 0.888754 	 lr: 0.00100
[epoch  17: 460/499] 	 train loss: 1.002721 	 lr: 0.00100
[epoch  17: 480/499] 	 train loss: 0.911249 	 lr: 0.00100
[epoch  18:   0/499] 	 train loss: 0.984844 	 lr: 0.00100
[epoch  18:  20/499] 	 train loss: 0.831279 	 lr: 0.00100
[epoch  18:  40/499] 	 train loss: 0.789791 	 lr: 0.00100
[epoch  18:  60/499] 	 train loss: 0.840459 	 lr: 0.00100
[epoch  18:  80/499] 	 train loss: 0.904555 	 lr: 0.00100
[epoch  18: 100/499] 	 train loss: 0.834456 	 lr: 0.00100
[epoch  18: 120/499] 	 train loss: 0.905772 	 lr: 0.00100
[epoch  18: 140/499] 	 train loss: 0.812887 	 lr: 0.00100
[epoch  18: 160/499] 	 train loss: 0.892139 	 lr: 0.00100
[epoch  18: 180/499] 	 train loss: 0.969310 	 lr: 0.00100
[epoch  18: 200/499] 	 train loss: 0.885912 	 lr: 0.00100
[epoch  18: 220/499] 	 train loss: 0.855333 	 lr: 0.00100
[epoch  18: 240/499] 	 train loss: 0.901504 	 lr: 0.00100
[epoch  18: 260/499] 	 train loss: 0.890626 	 lr: 0.00100
[epoch  18: 280/499] 	 train loss: 0.980542 	 lr: 0.00100
[epoch  18: 300/499] 	 train loss: 0.916415 	 lr: 0.00100
[epoch  18: 320/499] 	 train loss: 0.946154 	 lr: 0.00100
[epoch  18: 340/499] 	 train loss: 0.851765 	 lr: 0.00100
[epoch  18: 360/499] 	 train loss: 0.954477 	 lr: 0.00100
[epoch  18: 380/499] 	 train loss: 0.852265 	 lr: 0.00100
[epoch  18: 400/499] 	 train loss: 0.957058 	 lr: 0.00100
[epoch  18: 420/499] 	 train loss: 0.892275 	 lr: 0.00100
[epoch  18: 440/499] 	 train loss: 1.024938 	 lr: 0.00100
[epoch  18: 460/499] 	 train loss: 0.967996 	 lr: 0.00100
[epoch  18: 480/499] 	 train loss: 0.902572 	 lr: 0.00100
[epoch  19:   0/499] 	 train loss: 0.827817 	 lr: 0.00100
[epoch  19:  20/499] 	 train loss: 0.962049 	 lr: 0.00100
[epoch  19:  40/499] 	 train loss: 0.842874 	 lr: 0.00100
[epoch  19:  60/499] 	 train loss: 0.896240 	 lr: 0.00100
[epoch  19:  80/499] 	 train loss: 0.839076 	 lr: 0.00100
[epoch  19: 100/499] 	 train loss: 0.923273 	 lr: 0.00100
[epoch  19: 120/499] 	 train loss: 0.836248 	 lr: 0.00100
[epoch  19: 140/499] 	 train loss: 0.875857 	 lr: 0.00100
[epoch  19: 160/499] 	 train loss: 0.969474 	 lr: 0.00100
[epoch  19: 180/499] 	 train loss: 0.883690 	 lr: 0.00100
[epoch  19: 200/499] 	 train loss: 0.937505 	 lr: 0.00100
[epoch  19: 220/499] 	 train loss: 0.961335 	 lr: 0.00100
[epoch  19: 240/499] 	 train loss: 1.004533 	 lr: 0.00100
[epoch  19: 260/499] 	 train loss: 0.907996 	 lr: 0.00100
[epoch  19: 280/499] 	 train loss: 0.988692 	 lr: 0.00100
[epoch  19: 300/499] 	 train loss: 0.908023 	 lr: 0.00100
[epoch  19: 320/499] 	 train loss: 0.931680 	 lr: 0.00100
[epoch  19: 340/499] 	 train loss: 0.978111 	 lr: 0.00100
[epoch  19: 360/499] 	 train loss: 0.869391 	 lr: 0.00100
[epoch  19: 380/499] 	 train loss: 0.840189 	 lr: 0.00100
[epoch  19: 400/499] 	 train loss: 0.804081 	 lr: 0.00100
[epoch  19: 420/499] 	 train loss: 0.824957 	 lr: 0.00100
[epoch  19: 440/499] 	 train loss: 0.951111 	 lr: 0.00100
[epoch  19: 460/499] 	 train loss: 1.000883 	 lr: 0.00100
[epoch  19: 480/499] 	 train loss: 0.937909 	 lr: 0.00100
[epoch  20:   0/499] 	 train loss: 0.864018 	 lr: 0.00100
[epoch  20:  20/499] 	 train loss: 0.928407 	 lr: 0.00100
[epoch  20:  40/499] 	 train loss: 0.880881 	 lr: 0.00100
[epoch  20:  60/499] 	 train loss: 0.827046 	 lr: 0.00100
[epoch  20:  80/499] 	 train loss: 0.907175 	 lr: 0.00100
[epoch  20: 100/499] 	 train loss: 0.751826 	 lr: 0.00100
[epoch  20: 120/499] 	 train loss: 0.880033 	 lr: 0.00100
[epoch  20: 140/499] 	 train loss: 1.007748 	 lr: 0.00100
[epoch  20: 160/499] 	 train loss: 0.895440 	 lr: 0.00100
[epoch  20: 180/499] 	 train loss: 0.902484 	 lr: 0.00100
[epoch  20: 200/499] 	 train loss: 0.874206 	 lr: 0.00100
[epoch  20: 220/499] 	 train loss: 0.818079 	 lr: 0.00100
[epoch  20: 240/499] 	 train loss: 0.829522 	 lr: 0.00100
[epoch  20: 260/499] 	 train loss: 0.756637 	 lr: 0.00100
[epoch  20: 280/499] 	 train loss: 0.946384 	 lr: 0.00100
[epoch  20: 300/499] 	 train loss: 0.846726 	 lr: 0.00100
[epoch  20: 320/499] 	 train loss: 0.888359 	 lr: 0.00100
[epoch  20: 340/499] 	 train loss: 0.681382 	 lr: 0.00100
[epoch  20: 360/499] 	 train loss: 0.936232 	 lr: 0.00100
[epoch  20: 380/499] 	 train loss: 0.859705 	 lr: 0.00100
[epoch  20: 400/499] 	 train loss: 0.912366 	 lr: 0.00100
[epoch  20: 420/499] 	 train loss: 0.807465 	 lr: 0.00100
[epoch  20: 440/499] 	 train loss: 0.859250 	 lr: 0.00100
[epoch  20: 460/499] 	 train loss: 0.897404 	 lr: 0.00100
[epoch  20: 480/499] 	 train loss: 0.788156 	 lr: 0.00100
[epoch  21:   0/499] 	 train loss: 0.931473 	 lr: 0.00100
[epoch  21:  20/499] 	 train loss: 1.035401 	 lr: 0.00100
[epoch  21:  40/499] 	 train loss: 0.910579 	 lr: 0.00100
[epoch  21:  60/499] 	 train loss: 0.843595 	 lr: 0.00100
[epoch  21:  80/499] 	 train loss: 0.953541 	 lr: 0.00100
[epoch  21: 100/499] 	 train loss: 0.897915 	 lr: 0.00100
[epoch  21: 120/499] 	 train loss: 0.794090 	 lr: 0.00100
[epoch  21: 140/499] 	 train loss: 1.019072 	 lr: 0.00100
[epoch  21: 160/499] 	 train loss: 0.917338 	 lr: 0.00100
[epoch  21: 180/499] 	 train loss: 0.923029 	 lr: 0.00100
[epoch  21: 200/499] 	 train loss: 0.855360 	 lr: 0.00100
[epoch  21: 220/499] 	 train loss: 0.841272 	 lr: 0.00100
[epoch  21: 240/499] 	 train loss: 0.847285 	 lr: 0.00100
[epoch  21: 260/499] 	 train loss: 0.892901 	 lr: 0.00100
[epoch  21: 280/499] 	 train loss: 0.953338 	 lr: 0.00100
[epoch  21: 300/499] 	 train loss: 0.901722 	 lr: 0.00100
[epoch  21: 320/499] 	 train loss: 0.997617 	 lr: 0.00100
[epoch  21: 340/499] 	 train loss: 0.961801 	 lr: 0.00100
[epoch  21: 360/499] 	 train loss: 0.915087 	 lr: 0.00100
[epoch  21: 380/499] 	 train loss: 1.049979 	 lr: 0.00100
[epoch  21: 400/499] 	 train loss: 0.966773 	 lr: 0.00100
[epoch  21: 420/499] 	 train loss: 0.831431 	 lr: 0.00100
[epoch  21: 440/499] 	 train loss: 0.820706 	 lr: 0.00100
[epoch  21: 460/499] 	 train loss: 0.960150 	 lr: 0.00100
[epoch  21: 480/499] 	 train loss: 0.995397 	 lr: 0.00100
[epoch  22:   0/499] 	 train loss: 0.920201 	 lr: 0.00100
[epoch  22:  20/499] 	 train loss: 0.923504 	 lr: 0.00100
[epoch  22:  40/499] 	 train loss: 1.010967 	 lr: 0.00100
[epoch  22:  60/499] 	 train loss: 0.881380 	 lr: 0.00100
[epoch  22:  80/499] 	 train loss: 0.825000 	 lr: 0.00100
[epoch  22: 100/499] 	 train loss: 0.999593 	 lr: 0.00100
[epoch  22: 120/499] 	 train loss: 0.954414 	 lr: 0.00100
[epoch  22: 140/499] 	 train loss: 0.849890 	 lr: 0.00100
[epoch  22: 160/499] 	 train loss: 0.818218 	 lr: 0.00100
[epoch  22: 180/499] 	 train loss: 0.826775 	 lr: 0.00100
[epoch  22: 200/499] 	 train loss: 0.928965 	 lr: 0.00100
[epoch  22: 220/499] 	 train loss: 0.795974 	 lr: 0.00100
[epoch  22: 240/499] 	 train loss: 0.968832 	 lr: 0.00100
[epoch  22: 260/499] 	 train loss: 0.939213 	 lr: 0.00100
[epoch  22: 280/499] 	 train loss: 0.880412 	 lr: 0.00100
[epoch  22: 300/499] 	 train loss: 1.067137 	 lr: 0.00100
[epoch  22: 320/499] 	 train loss: 0.775023 	 lr: 0.00100
[epoch  22: 340/499] 	 train loss: 0.955463 	 lr: 0.00100
[epoch  22: 360/499] 	 train loss: 0.969427 	 lr: 0.00100
[epoch  22: 380/499] 	 train loss: 0.856692 	 lr: 0.00100
[epoch  22: 400/499] 	 train loss: 1.025115 	 lr: 0.00100
[epoch  22: 420/499] 	 train loss: 0.934507 	 lr: 0.00100
[epoch  22: 440/499] 	 train loss: 0.892860 	 lr: 0.00100
[epoch  22: 460/499] 	 train loss: 0.844701 	 lr: 0.00100
[epoch  22: 480/499] 	 train loss: 0.885960 	 lr: 0.00100
[epoch  23:   0/499] 	 train loss: 0.895319 	 lr: 0.00050
[epoch  23:  20/499] 	 train loss: 0.803173 	 lr: 0.00050
[epoch  23:  40/499] 	 train loss: 0.784691 	 lr: 0.00050
[epoch  23:  60/499] 	 train loss: 0.979337 	 lr: 0.00050
[epoch  23:  80/499] 	 train loss: 0.828492 	 lr: 0.00050
[epoch  23: 100/499] 	 train loss: 0.956164 	 lr: 0.00050
[epoch  23: 120/499] 	 train loss: 0.863916 	 lr: 0.00050
[epoch  23: 140/499] 	 train loss: 0.855865 	 lr: 0.00050
[epoch  23: 160/499] 	 train loss: 0.907261 	 lr: 0.00050
[epoch  23: 180/499] 	 train loss: 1.005482 	 lr: 0.00050
[epoch  23: 200/499] 	 train loss: 0.790150 	 lr: 0.00050
[epoch  23: 220/499] 	 train loss: 0.854726 	 lr: 0.00050
[epoch  23: 240/499] 	 train loss: 0.842568 	 lr: 0.00050
[epoch  23: 260/499] 	 train loss: 0.813165 	 lr: 0.00050
[epoch  23: 280/499] 	 train loss: 0.856885 	 lr: 0.00050
[epoch  23: 300/499] 	 train loss: 0.897649 	 lr: 0.00050
[epoch  23: 320/499] 	 train loss: 0.831357 	 lr: 0.00050
[epoch  23: 340/499] 	 train loss: 0.923321 	 lr: 0.00050
[epoch  23: 360/499] 	 train loss: 0.890447 	 lr: 0.00050
[epoch  23: 380/499] 	 train loss: 0.919227 	 lr: 0.00050
[epoch  23: 400/499] 	 train loss: 0.784922 	 lr: 0.00050
[epoch  23: 420/499] 	 train loss: 0.850430 	 lr: 0.00050
[epoch  23: 440/499] 	 train loss: 0.999888 	 lr: 0.00050
[epoch  23: 460/499] 	 train loss: 0.818601 	 lr: 0.00050
[epoch  23: 480/499] 	 train loss: 0.733519 	 lr: 0.00050
[epoch  24:   0/499] 	 train loss: 0.927849 	 lr: 0.00050
[epoch  24:  20/499] 	 train loss: 0.905619 	 lr: 0.00050
[epoch  24:  40/499] 	 train loss: 0.781493 	 lr: 0.00050
[epoch  24:  60/499] 	 train loss: 0.914825 	 lr: 0.00050
[epoch  24:  80/499] 	 train loss: 0.755882 	 lr: 0.00050
[epoch  24: 100/499] 	 train loss: 0.803975 	 lr: 0.00050
[epoch  24: 120/499] 	 train loss: 0.889419 	 lr: 0.00050
[epoch  24: 140/499] 	 train loss: 0.890037 	 lr: 0.00050
[epoch  24: 160/499] 	 train loss: 0.865313 	 lr: 0.00050
[epoch  24: 180/499] 	 train loss: 0.863210 	 lr: 0.00050
[epoch  24: 200/499] 	 train loss: 0.891683 	 lr: 0.00050
[epoch  24: 220/499] 	 train loss: 0.913087 	 lr: 0.00050
[epoch  24: 240/499] 	 train loss: 0.874116 	 lr: 0.00050
[epoch  24: 260/499] 	 train loss: 0.927427 	 lr: 0.00050
[epoch  24: 280/499] 	 train loss: 0.893177 	 lr: 0.00050
[epoch  24: 300/499] 	 train loss: 0.890108 	 lr: 0.00050
[epoch  24: 320/499] 	 train loss: 0.882987 	 lr: 0.00050
[epoch  24: 340/499] 	 train loss: 0.834309 	 lr: 0.00050
[epoch  24: 360/499] 	 train loss: 0.884870 	 lr: 0.00050
[epoch  24: 380/499] 	 train loss: 0.862041 	 lr: 0.00050
[epoch  24: 400/499] 	 train loss: 0.855926 	 lr: 0.00050
[epoch  24: 420/499] 	 train loss: 0.770765 	 lr: 0.00050
[epoch  24: 440/499] 	 train loss: 0.908034 	 lr: 0.00050
[epoch  24: 460/499] 	 train loss: 0.910361 	 lr: 0.00050
[epoch  24: 480/499] 	 train loss: 0.940776 	 lr: 0.00050
[epoch  25:   0/499] 	 train loss: 0.909511 	 lr: 0.00050
[epoch  25:  20/499] 	 train loss: 0.853560 	 lr: 0.00050
[epoch  25:  40/499] 	 train loss: 0.889203 	 lr: 0.00050
[epoch  25:  60/499] 	 train loss: 0.797180 	 lr: 0.00050
[epoch  25:  80/499] 	 train loss: 0.922678 	 lr: 0.00050
[epoch  25: 100/499] 	 train loss: 0.906284 	 lr: 0.00050
[epoch  25: 120/499] 	 train loss: 0.826868 	 lr: 0.00050
[epoch  25: 140/499] 	 train loss: 0.855687 	 lr: 0.00050
[epoch  25: 160/499] 	 train loss: 0.867466 	 lr: 0.00050
[epoch  25: 180/499] 	 train loss: 0.917634 	 lr: 0.00050
[epoch  25: 200/499] 	 train loss: 0.866822 	 lr: 0.00050
[epoch  25: 220/499] 	 train loss: 0.945108 	 lr: 0.00050
[epoch  25: 240/499] 	 train loss: 0.801552 	 lr: 0.00050
[epoch  25: 260/499] 	 train loss: 0.853848 	 lr: 0.00050
[epoch  25: 280/499] 	 train loss: 0.777989 	 lr: 0.00050
[epoch  25: 300/499] 	 train loss: 1.092678 	 lr: 0.00050
[epoch  25: 320/499] 	 train loss: 0.848909 	 lr: 0.00050
[epoch  25: 340/499] 	 train loss: 1.101669 	 lr: 0.00050
[epoch  25: 360/499] 	 train loss: 0.798042 	 lr: 0.00050
[epoch  25: 380/499] 	 train loss: 0.953599 	 lr: 0.00050
[epoch  25: 400/499] 	 train loss: 0.936817 	 lr: 0.00050
[epoch  25: 420/499] 	 train loss: 0.863609 	 lr: 0.00050
[epoch  25: 440/499] 	 train loss: 0.966380 	 lr: 0.00050
[epoch  25: 460/499] 	 train loss: 0.913037 	 lr: 0.00050
[epoch  25: 480/499] 	 train loss: 0.918967 	 lr: 0.00050
[epoch  26:   0/499] 	 train loss: 0.923986 	 lr: 0.00050
[epoch  26:  20/499] 	 train loss: 0.823545 	 lr: 0.00050
[epoch  26:  40/499] 	 train loss: 0.959213 	 lr: 0.00050
[epoch  26:  60/499] 	 train loss: 0.859656 	 lr: 0.00050
[epoch  26:  80/499] 	 train loss: 0.847092 	 lr: 0.00050
[epoch  26: 100/499] 	 train loss: 0.914683 	 lr: 0.00050
[epoch  26: 120/499] 	 train loss: 0.898234 	 lr: 0.00050
[epoch  26: 140/499] 	 train loss: 0.833601 	 lr: 0.00050
[epoch  26: 160/499] 	 train loss: 0.906613 	 lr: 0.00050
[epoch  26: 180/499] 	 train loss: 0.882641 	 lr: 0.00050
[epoch  26: 200/499] 	 train loss: 0.837067 	 lr: 0.00050
[epoch  26: 220/499] 	 train loss: 0.903936 	 lr: 0.00050
[epoch  26: 240/499] 	 train loss: 0.929999 	 lr: 0.00050
[epoch  26: 260/499] 	 train loss: 0.920245 	 lr: 0.00050
[epoch  26: 280/499] 	 train loss: 0.955000 	 lr: 0.00050
[epoch  26: 300/499] 	 train loss: 0.763771 	 lr: 0.00050
[epoch  26: 320/499] 	 train loss: 0.901677 	 lr: 0.00050
[epoch  26: 340/499] 	 train loss: 0.908201 	 lr: 0.00050
[epoch  26: 360/499] 	 train loss: 0.870618 	 lr: 0.00050
[epoch  26: 380/499] 	 train loss: 0.889100 	 lr: 0.00050
[epoch  26: 400/499] 	 train loss: 0.740703 	 lr: 0.00050
[epoch  26: 420/499] 	 train loss: 0.855556 	 lr: 0.00050
[epoch  26: 440/499] 	 train loss: 0.985724 	 lr: 0.00050
[epoch  26: 460/499] 	 train loss: 0.911647 	 lr: 0.00050
[epoch  26: 480/499] 	 train loss: 0.913170 	 lr: 0.00050
[epoch  27:   0/499] 	 train loss: 0.893820 	 lr: 0.00050
[epoch  27:  20/499] 	 train loss: 0.897439 	 lr: 0.00050
[epoch  27:  40/499] 	 train loss: 0.887939 	 lr: 0.00050
[epoch  27:  60/499] 	 train loss: 0.990518 	 lr: 0.00050
[epoch  27:  80/499] 	 train loss: 0.879585 	 lr: 0.00050
[epoch  27: 100/499] 	 train loss: 0.897136 	 lr: 0.00050
[epoch  27: 120/499] 	 train loss: 0.948246 	 lr: 0.00050
[epoch  27: 140/499] 	 train loss: 0.892833 	 lr: 0.00050
[epoch  27: 160/499] 	 train loss: 0.806402 	 lr: 0.00050
[epoch  27: 180/499] 	 train loss: 0.868756 	 lr: 0.00050
[epoch  27: 200/499] 	 train loss: 0.840630 	 lr: 0.00050
[epoch  27: 220/499] 	 train loss: 0.925064 	 lr: 0.00050
[epoch  27: 240/499] 	 train loss: 0.924293 	 lr: 0.00050
[epoch  27: 260/499] 	 train loss: 0.977768 	 lr: 0.00050
[epoch  27: 280/499] 	 train loss: 0.934670 	 lr: 0.00050
[epoch  27: 300/499] 	 train loss: 0.895367 	 lr: 0.00050
[epoch  27: 320/499] 	 train loss: 0.805530 	 lr: 0.00050
[epoch  27: 340/499] 	 train loss: 0.878096 	 lr: 0.00050
[epoch  27: 360/499] 	 train loss: 0.911725 	 lr: 0.00050
[epoch  27: 380/499] 	 train loss: 0.907585 	 lr: 0.00050
[epoch  27: 400/499] 	 train loss: 0.854143 	 lr: 0.00050
[epoch  27: 420/499] 	 train loss: 0.834716 	 lr: 0.00050
[epoch  27: 440/499] 	 train loss: 0.770610 	 lr: 0.00050
[epoch  27: 460/499] 	 train loss: 0.886629 	 lr: 0.00050
[epoch  27: 480/499] 	 train loss: 0.894919 	 lr: 0.00050
[epoch  28:   0/499] 	 train loss: 0.929532 	 lr: 0.00050
[epoch  28:  20/499] 	 train loss: 0.902987 	 lr: 0.00050
[epoch  28:  40/499] 	 train loss: 0.917019 	 lr: 0.00050
[epoch  28:  60/499] 	 train loss: 0.922814 	 lr: 0.00050
[epoch  28:  80/499] 	 train loss: 0.916265 	 lr: 0.00050
[epoch  28: 100/499] 	 train loss: 0.877954 	 lr: 0.00050
[epoch  28: 120/499] 	 train loss: 0.828262 	 lr: 0.00050
[epoch  28: 140/499] 	 train loss: 0.830713 	 lr: 0.00050
[epoch  28: 160/499] 	 train loss: 0.943096 	 lr: 0.00050
[epoch  28: 180/499] 	 train loss: 0.984797 	 lr: 0.00050
[epoch  28: 200/499] 	 train loss: 0.893649 	 lr: 0.00050
[epoch  28: 220/499] 	 train loss: 0.837921 	 lr: 0.00050
[epoch  28: 240/499] 	 train loss: 1.023823 	 lr: 0.00050
[epoch  28: 260/499] 	 train loss: 0.880748 	 lr: 0.00050
[epoch  28: 280/499] 	 train loss: 0.933888 	 lr: 0.00050
[epoch  28: 300/499] 	 train loss: 0.902154 	 lr: 0.00050
[epoch  28: 320/499] 	 train loss: 0.838213 	 lr: 0.00050
[epoch  28: 340/499] 	 train loss: 0.844072 	 lr: 0.00050
[epoch  28: 360/499] 	 train loss: 0.908438 	 lr: 0.00050
[epoch  28: 380/499] 	 train loss: 0.838703 	 lr: 0.00050
[epoch  28: 400/499] 	 train loss: 0.936423 	 lr: 0.00050
[epoch  28: 420/499] 	 train loss: 0.840113 	 lr: 0.00050
[epoch  28: 440/499] 	 train loss: 0.990505 	 lr: 0.00050
[epoch  28: 460/499] 	 train loss: 0.806697 	 lr: 0.00050
[epoch  28: 480/499] 	 train loss: 0.890592 	 lr: 0.00050
[epoch  29:   0/499] 	 train loss: 0.804916 	 lr: 0.00050
[epoch  29:  20/499] 	 train loss: 0.834660 	 lr: 0.00050
[epoch  29:  40/499] 	 train loss: 0.803760 	 lr: 0.00050
[epoch  29:  60/499] 	 train loss: 0.945890 	 lr: 0.00050
[epoch  29:  80/499] 	 train loss: 0.871522 	 lr: 0.00050
[epoch  29: 100/499] 	 train loss: 0.878153 	 lr: 0.00050
[epoch  29: 120/499] 	 train loss: 0.832127 	 lr: 0.00050
[epoch  29: 140/499] 	 train loss: 0.826418 	 lr: 0.00050
[epoch  29: 160/499] 	 train loss: 0.855338 	 lr: 0.00050
[epoch  29: 180/499] 	 train loss: 0.813176 	 lr: 0.00050
[epoch  29: 200/499] 	 train loss: 0.816771 	 lr: 0.00050
[epoch  29: 220/499] 	 train loss: 0.897770 	 lr: 0.00050
[epoch  29: 240/499] 	 train loss: 0.879586 	 lr: 0.00050
[epoch  29: 260/499] 	 train loss: 0.844318 	 lr: 0.00050
[epoch  29: 280/499] 	 train loss: 0.847092 	 lr: 0.00050
[epoch  29: 300/499] 	 train loss: 0.934319 	 lr: 0.00050
